Time, F.x, F.y, F.z, Key
98.7845, 0.0218643, -0.00343757, 0.0302939, X
98.7846, 0.0219619, -0.0034529, 0.0304291, X
98.7856, 0.02206, -0.00346833, 0.0305651, X
98.7933, 0.0220753, -0.00347812, 0.0306379, X
98.7936, 0.0221738, -0.00349365, 0.0307746, X
98.8192, 0.0222748, -0.00350841, 0.03091, X
98.8194, 0.022371, -0.00347548, 0.0310541, X
98.8201, 0.0224694, -0.00349077, 0.0311907, X
98.8273, 0.0224446, -0.0035552, 0.0312823, X
98.8276, 0.0225414, -0.00357053, 0.0314172, X
98.852, 0.0225864, -0.00359297, 0.0315866, X
98.8523, 0.0226811, -0.00360804, 0.0317191, X
98.8528, 0.0227747, -0.00362291, 0.0318499, X
98.8598, 0.0227928, -0.00362967, 0.0319022, X
98.8604, 0.0228831, -0.00364406, 0.0320286, X
98.8862, 0.0228915, -0.00367004, 0.0322086, X
98.8864, 0.0229782, -0.00368394, 0.0323306, X
98.887, 0.023063, -0.00369754, 0.0324499, X
98.8945, 0.0230735, -0.00370317, 0.0324922, X
98.8949, 0.0231542, -0.00371613, 0.0326059, X
98.9192, 0.0232486, -0.00372608, 0.032706, X
98.9194, 0.0233278, -0.00378937, 0.0328063, X
98.9201, 0.0234024, -0.00380148, 0.0329111, X
98.9274, 0.0233604, -0.00376129, 0.03298, X
98.9276, 0.0234301, -0.00377252, 0.0330785, X
98.9534, 0.0235267, -0.00377875, 0.0331535, X
98.9535, 0.0235917, -0.00378919, 0.0332451, X
98.9541, 0.0236542, -0.00379922, 0.033333, X
98.9613, 0.0236519, -0.00380292, 0.0333581, X
98.9619, 0.0236951, -0.00381395, 0.0334474, X
98.9873, 0.0238104, -0.00386523, 0.0334745, X
98.9875, 0.0238608, -0.00387342, 0.0335455, X
98.988, 0.0239077, -0.00388104, 0.0336114, X
98.9955, 0.0238895, -0.00388221, 0.0336143, X
98.9961, 0.0239284, -0.00388852, 0.0336689, X
99.0209, 0.0239653, -0.00389324, 0.0337158, X
99.0211, 0.0239952, -0.0038981, 0.0337579, X
99.0217, 0.0240204, -0.00390219, 0.0337932, X
99.0286, 0.0239932, -0.00389777, 0.0337549, X
99.0293, 0.0240083, -0.00390023, 0.0337763, X
99.0553, 0.0239938, -0.00395823, 0.0338015, X
99.0555, 0.0239988, -0.00395906, 0.0338086, X
99.0561, 0.0239988, -0.00395906, 0.0338086, X
99.0635, 0.0239385, -0.00395329, 0.0337522, X
99.0641, 0.0239287, -0.00395167, 0.0337384, X
99.0886, 0.0239166, -0.00394836, 0.0337161, X
99.0888, 0.0238972, -0.00394516, 0.0336888, X
99.0889, 0.0238733, -0.00394121, 0.033655, X
99.0895, 0.0238448, -0.0039365, 0.0336148, X
99.0969, 0.023799, -0.00391934, 0.0334883, X
99.0974, 0.0237618, -0.00391321, 0.033436, X
99.1225, 0.0237524, -0.00390075, 0.0333559, X
99.1227, 0.0237071, -0.00389332, 0.0332923, X
99.1235, 0.0236581, -0.00388527, 0.0332235, X
99.1304, 0.0235858, -0.00386389, 0.0330607, X
99.1309, 0.0235303, -0.00385479, 0.0329829, X
99.1545, 0.0234744, -0.00384432, 0.0328996, X
99.1547, 0.0234139, -0.0038344, 0.0328147, X
99.1554, 0.0233515, -0.00382418, 0.0327273, X
99.1623, 0.0232418, -0.00380622, 0.0325736, X
99.1628, 0.0232192, -0.00378917, 0.0324543, X
99.1865, 0.0231413, -0.00378044, 0.0323728, X
99.1868, 0.0230765, -0.00376987, 0.0322822, X
99.1873, 0.0230123, -0.00375937, 0.0321924, X
99.1946, 0.0229377, -0.00373798, 0.0320289, X
99.195, 0.0228754, -0.00372782, 0.0319419, X
99.2186, 0.0228705, -0.0037087, 0.0318175, X
99.2188, 0.0228107, -0.003699, 0.0317343, X
99.2194, 0.0227523, -0.00368952, 0.031653, X
99.2265, 0.0226832, -0.00366926, 0.0314989, X
99.2269, 0.0226274, -0.00366024, 0.0314214, X
99.2505, 0.022643, -0.00363952, 0.0312963, X
99.2507, 0.0225892, -0.00363089, 0.031222, X
99.2513, 0.0225364, -0.0036224, 0.031149, X
99.258, 0.0224675, -0.00360239, 0.0309967, X
99.2585, 0.0224162, -0.00359418, 0.030926, X
99.2825, 0.0223679, -0.00358508, 0.0308547, X
99.2827, 0.022318, -0.00357708, 0.0307858, X
