Time, F.x, F.y, F.z, Key
20.2708, 0.0403288, -0.00483371, 0.0999731, X
20.2721, 0.0403288, -0.00483371, 0.0999731, X
20.2723, 0.0403288, -0.00483371, 0.0999731, X
20.2727, 0.0403288, -0.00483371, 0.0999731, X
20.2829, 0.0414444, -0.00499029, 0.103118, X
20.2832, 0.0414444, -0.00499029, 0.103118, X
20.2852, 0.0413125, -0.00499734, 0.103171, X
20.2853, 0.0413545, -0.00499562, 0.103154, X
20.2857, 0.0413545, -0.00499562, 0.103154, X
20.2955, 0.0424106, -0.00514685, 0.106181, X
20.2958, 0.0424106, -0.00514685, 0.106181, X
20.2972, 0.0424106, -0.00514685, 0.106181, X
20.2973, 0.0424106, -0.00514685, 0.106181, X
20.2977, 0.0424106, -0.00514685, 0.106181, X
20.3075, 0.0431878, -0.00526541, 0.10853, X
20.3078, 0.0431878, -0.00526541, 0.10853, X
20.3092, 0.0431878, -0.00526541, 0.10853, X
20.3093, 0.0431878, -0.00526541, 0.10853, X
20.3098, 0.0431878, -0.00526541, 0.10853, X
20.3195, 0.0436028, -0.00536542, 0.110393, X
20.3198, 0.0436028, -0.00536542, 0.110393, X
20.3213, 0.0436028, -0.00536542, 0.110393, X
20.3214, 0.0436028, -0.00536542, 0.110393, X
20.3219, 0.0436028, -0.00536542, 0.110393, X
20.3322, 0.0440105, -0.00543329, 0.11171, X
20.3326, 0.0440105, -0.00543329, 0.11171, X
20.3342, 0.0440105, -0.00543329, 0.11171, X
20.3343, 0.0440105, -0.00543329, 0.11171, X
20.3348, 0.0440105, -0.00543329, 0.11171, X
20.3461, 0.0444655, -0.00550741, 0.113154, X
20.3464, 0.0444655, -0.00550741, 0.113154, X
20.3482, 0.0444655, -0.00550741, 0.113154, X
20.3484, 0.0444655, -0.00550741, 0.113154, X
20.3489, 0.0444655, -0.00550741, 0.113154, X
20.3589, 0.0450316, -0.00557753, 0.114595, X
20.3592, 0.0450316, -0.00557753, 0.114595, X
20.3612, 0.0450316, -0.00557753, 0.114595, X
20.3613, 0.0450316, -0.00557753, 0.114595, X
20.3618, 0.0450316, -0.00557753, 0.114595, X
20.3715, 0.0456444, -0.00576713, 0.115423, X
20.3718, 0.0456444, -0.00576713, 0.115423, X
20.3732, 0.0454967, -0.00577498, 0.115481, X
20.3734, 0.0454967, -0.00577498, 0.115481, X
20.3739, 0.0454967, -0.00577498, 0.115481, X
20.3837, 0.046321, -0.00568715, 0.117016, X
20.384, 0.046321, -0.00568715, 0.117016, X
20.3853, 0.046321, -0.00568715, 0.117016, X
20.3854, 0.046321, -0.00568715, 0.117016, X
20.3856, 0.046321, -0.00568715, 0.117016, X
20.386, 0.046321, -0.00568715, 0.117016, X
